layers,neurons,activation,epochs,lr,batch_size,accuracy
3,16,Sigmoid,1,0.01,16,0.9695
3,16,Sigmoid,1,0.01,32,0.9695
3,16,Sigmoid,1,0.01,64,0.0305
3,16,Sigmoid,1,0.01,128,0.9695
3,16,Sigmoid,1,0.01,256,0.0305
3,16,Sigmoid,1,0.01,512,0.9695
3,16,Sigmoid,1,0.001,16,0.9695
3,16,Sigmoid,1,0.001,32,0.0305
3,16,Sigmoid,1,0.001,64,0.9695
3,16,Sigmoid,1,0.001,128,0.0305
3,16,Sigmoid,1,0.001,256,0.404
3,16,Sigmoid,1,0.001,512,0.0305
3,16,Sigmoid,1,0.0001,16,0.9695
3,16,Sigmoid,1,0.0001,32,0.9695
3,16,Sigmoid,1,0.0001,64,0.9695
3,16,Sigmoid,1,0.0001,128,0.9695
3,16,Sigmoid,1,0.0001,256,0.0305
3,16,Sigmoid,1,0.0001,512,0.0305
3,16,Sigmoid,10,10.0,16,0.9695
3,16,Sigmoid,10,10.0,32,0.9695
3,16,Sigmoid,10,10.0,64,0.0305
3,16,Sigmoid,10,10.0,128,0.9695
3,16,Sigmoid,10,10.0,256,0.9695
3,16,Sigmoid,10,10.0,512,0.9695
3,16,Sigmoid,10,1.0,16,0.9695
3,16,Sigmoid,10,1.0,32,0.9695
3,16,Sigmoid,10,1.0,64,0.9695
3,16,Sigmoid,10,1.0,128,0.9695
3,16,Sigmoid,10,1.0,256,0.9695
3,16,Sigmoid,10,1.0,512,0.9695
3,16,Sigmoid,10,0.1,16,0.9695
3,16,Sigmoid,10,0.1,32,0.9695
3,16,Sigmoid,10,0.1,64,0.9695
3,16,Sigmoid,10,0.1,128,0.9695
3,16,Sigmoid,10,0.1,256,0.9695
3,16,Sigmoid,10,0.1,512,0.9695
3,16,Sigmoid,10,0.01,16,0.9695
3,16,Sigmoid,10,0.01,32,0.9695
3,16,Sigmoid,10,0.01,64,0.9695
3,16,Sigmoid,10,0.01,128,0.9695
3,16,Sigmoid,10,0.01,256,0.9695
3,16,Sigmoid,10,0.01,512,0.9695
3,16,Sigmoid,10,0.001,16,0.976
3,16,Sigmoid,10,0.001,32,0.9695
3,16,Sigmoid,10,0.001,64,0.9695
3,16,Sigmoid,10,0.001,128,0.9695
3,16,Sigmoid,10,0.001,256,0.9695
3,16,Sigmoid,10,0.001,512,0.9695
3,16,Sigmoid,10,0.0001,16,0.0305
3,16,Sigmoid,10,0.0001,32,0.9695
3,16,Sigmoid,10,0.0001,64,0.0305
3,16,Sigmoid,10,0.0001,128,0.0305
3,16,Sigmoid,10,0.0001,256,0.9695
3,16,Sigmoid,10,0.0001,512,0.9695
3,16,Sigmoid,25,10.0,16,0.9695
3,16,Sigmoid,25,10.0,32,0.9695
3,16,Sigmoid,25,10.0,64,0.9695
3,16,Sigmoid,25,10.0,128,0.9695
3,16,Sigmoid,25,10.0,256,0.9695
3,16,Sigmoid,25,10.0,512,0.9695
3,16,Sigmoid,25,1.0,16,0.9695
3,16,Sigmoid,25,1.0,32,0.9695
3,16,Sigmoid,25,1.0,64,0.9695
3,16,Sigmoid,25,1.0,128,0.9695
3,16,Sigmoid,25,1.0,256,0.9695
3,16,Sigmoid,25,1.0,512,0.9695
3,16,Sigmoid,25,0.1,16,0.996
3,16,Sigmoid,25,0.1,32,0.9695
3,16,Sigmoid,25,0.1,64,0.9975
3,16,Sigmoid,25,0.1,128,0.999
3,16,Sigmoid,25,0.1,256,0.9695
3,16,Sigmoid,25,0.1,512,0.996
3,16,Sigmoid,25,0.01,16,0.9695
3,16,Sigmoid,25,0.01,32,0.9695
3,16,Sigmoid,25,0.01,64,0.9695
3,16,Sigmoid,25,0.01,128,0.9695
3,16,Sigmoid,25,0.01,256,0.9695
3,16,Sigmoid,25,0.01,512,0.9695
3,16,Sigmoid,25,0.001,16,0.9695
3,16,Sigmoid,25,0.001,32,0.9695
3,16,Sigmoid,25,0.001,64,0.9695
3,16,Sigmoid,25,0.001,128,0.9695
3,16,Sigmoid,25,0.001,256,0.9695
3,16,Sigmoid,25,0.001,512,0.9695
3,16,Sigmoid,25,0.0001,16,0.0305
3,16,Sigmoid,25,0.0001,32,0.9695
3,16,Sigmoid,25,0.0001,64,0.9695
3,16,Sigmoid,25,0.0001,128,0.0305
3,16,Sigmoid,25,0.0001,256,0.9695
3,16,Sigmoid,25,0.0001,512,0.9695
3,16,Sigmoid,50,10.0,16,0.9695
3,16,Sigmoid,50,10.0,32,0.9695
3,16,Sigmoid,50,10.0,64,0.9695
3,16,Sigmoid,50,10.0,128,0.9695
3,16,Sigmoid,50,10.0,256,0.9695
3,16,Sigmoid,50,10.0,512,0.9695
3,16,Sigmoid,50,1.0,16,0.9695
3,16,Sigmoid,50,1.0,32,0.9695
3,16,Sigmoid,50,1.0,64,0.9695
3,16,Sigmoid,50,1.0,128,0.9695
3,16,Sigmoid,50,1.0,256,0.9695
3,16,Sigmoid,50,1.0,512,0.9695
3,16,Sigmoid,50,0.1,16,0.999
3,16,Sigmoid,50,0.1,32,0.996
3,16,Sigmoid,50,0.1,64,0.999
3,16,Sigmoid,50,0.1,128,0.999
3,16,Sigmoid,50,0.1,256,0.999
3,16,Sigmoid,50,0.1,512,0.999
3,16,Sigmoid,50,0.01,16,0.9695
3,16,Sigmoid,50,0.01,32,0.9695
3,16,Sigmoid,50,0.01,64,0.9695
3,16,Sigmoid,50,0.01,128,0.9695
3,16,Sigmoid,50,0.01,256,0.9695
3,16,Sigmoid,50,0.01,512,0.9695
3,16,Sigmoid,50,0.001,16,0.9695
3,16,Sigmoid,50,0.001,32,0.9695
3,16,Sigmoid,50,0.001,64,0.9695
3,16,Sigmoid,50,0.001,128,0.9695
3,16,Sigmoid,50,0.001,256,0.9695
3,16,Sigmoid,50,0.001,512,0.9695
3,16,Sigmoid,50,0.0001,16,0.0305
3,16,Sigmoid,50,0.0001,32,0.9695
3,16,Sigmoid,50,0.0001,64,0.96
3,16,Sigmoid,50,0.0001,128,0.9695
3,16,Sigmoid,50,0.0001,256,0.0305
3,16,Sigmoid,50,0.0001,512,0.9695
3,16,Sigmoid,100,10.0,16,0.9695
3,16,Sigmoid,100,10.0,32,0.9695
3,16,Sigmoid,100,10.0,64,0.9695
3,16,Sigmoid,100,10.0,128,0.9695
3,16,Sigmoid,100,10.0,256,0.9695
3,16,Sigmoid,100,10.0,512,0.9695
3,16,Sigmoid,100,1.0,16,0.9695
3,16,Sigmoid,100,1.0,32,0.9695
3,16,Sigmoid,100,1.0,64,0.996
3,16,Sigmoid,100,1.0,128,0.9695
3,16,Sigmoid,100,1.0,256,0.1885
3,16,Sigmoid,100,1.0,512,0.9695
3,16,Sigmoid,100,0.1,16,0.999
3,16,Sigmoid,100,0.1,32,0.999
3,16,Sigmoid,100,0.1,64,0.999
3,16,Sigmoid,100,0.1,128,0.999
3,16,Sigmoid,100,0.1,256,0.999
3,16,Sigmoid,100,0.1,512,0.999
3,16,Sigmoid,100,0.01,16,0.999
3,16,Sigmoid,100,0.01,32,0.999
3,16,Sigmoid,100,0.01,64,0.999
3,16,Sigmoid,100,0.01,128,0.999
3,16,Sigmoid,100,0.01,256,0.999
3,16,Sigmoid,100,0.01,512,0.999
3,16,Sigmoid,100,0.001,16,0.9695
3,16,Sigmoid,100,0.001,32,0.9695
3,16,Sigmoid,100,0.001,64,0.9695
3,16,Sigmoid,100,0.001,128,0.9695
3,16,Sigmoid,100,0.001,256,0.9695
3,16,Sigmoid,100,0.001,512,0.9695
3,16,Sigmoid,100,0.0001,16,0.0305
3,16,Sigmoid,100,0.0001,32,0.9695
3,16,Sigmoid,100,0.0001,64,0.9695
3,16,Sigmoid,100,0.0001,128,0.9695
3,16,Sigmoid,100,0.0001,256,0.9695
3,16,Sigmoid,100,0.0001,512,0.0305
3,16,Sigmoid,250,10.0,16,0.9695
3,16,Sigmoid,250,10.0,32,0.9695
3,16,Sigmoid,250,10.0,64,0.9695
3,16,Sigmoid,250,10.0,128,0.9695
3,16,Sigmoid,250,10.0,256,0.9695
3,16,Sigmoid,250,10.0,512,0.9695
3,16,Sigmoid,250,1.0,16,0.9695
3,16,Sigmoid,250,1.0,32,0.996
3,16,Sigmoid,250,1.0,64,0.9955
3,16,Sigmoid,250,1.0,128,0.996
3,16,Sigmoid,250,1.0,256,0.9695
3,16,Sigmoid,250,1.0,512,0.998
3,16,Sigmoid,250,0.1,16,0.998
3,16,Sigmoid,250,0.1,32,0.9985
3,16,Sigmoid,250,0.1,64,0.9985
3,16,Sigmoid,250,0.1,128,0.998
3,16,Sigmoid,250,0.1,256,0.999
3,16,Sigmoid,250,0.1,512,0.999
3,16,Sigmoid,250,0.01,16,0.999
3,16,Sigmoid,250,0.01,32,0.999
3,16,Sigmoid,250,0.01,64,0.999
3,16,Sigmoid,250,0.01,128,0.999
3,16,Sigmoid,250,0.01,256,0.999
3,16,Sigmoid,250,0.01,512,0.999
3,16,Sigmoid,250,0.001,16,0.9695
3,16,Sigmoid,250,0.001,32,0.9695
3,16,Sigmoid,250,0.001,64,0.9695
3,16,Sigmoid,250,0.001,128,0.9695
3,16,Sigmoid,250,0.001,256,0.9695
3,16,Sigmoid,250,0.001,512,0.9695
3,16,Sigmoid,250,0.0001,16,0.9695
3,16,Sigmoid,250,0.0001,32,0.9695
3,16,Sigmoid,250,0.0001,64,0.9695
3,16,Sigmoid,250,0.0001,128,0.9695
3,16,Sigmoid,250,0.0001,256,0.9695
3,16,Sigmoid,250,0.0001,512,0.9695
3,16,Softmax,1,10.0,16,0.9695
3,16,Softmax,1,10.0,32,0.0305
3,16,Softmax,1,10.0,64,0.9695
3,16,Softmax,1,10.0,128,0.9695
3,16,Softmax,1,10.0,256,0.0305
3,16,Softmax,1,10.0,512,0.0305
3,16,Softmax,1,1.0,16,0.9695
3,16,Softmax,1,1.0,32,0.9695
3,16,Softmax,1,1.0,64,0.9695
3,16,Softmax,1,1.0,128,0.9695
3,16,Softmax,1,1.0,256,0.0305
3,16,Softmax,1,1.0,512,0.9695
3,16,Softmax,1,0.1,16,0.9695
3,16,Softmax,1,0.1,32,0.9695
3,16,Softmax,1,0.1,64,0.9695
3,16,Softmax,1,0.1,128,0.9695
3,16,Softmax,1,0.1,256,0.9695
3,16,Softmax,1,0.1,512,0.9695
3,16,Softmax,1,0.01,16,0.9695
3,16,Softmax,1,0.01,32,0.0305
3,16,Softmax,1,0.01,64,0.9695
3,16,Softmax,1,0.01,128,0.9695
3,16,Softmax,1,0.01,256,0.9695
3,16,Softmax,1,0.01,512,0.9695
3,16,Softmax,1,0.001,16,0.9695
3,16,Softmax,1,0.001,32,0.0305
3,16,Softmax,1,0.001,64,0.9695
3,16,Softmax,1,0.001,128,0.9695
3,16,Softmax,1,0.001,256,0.0305
3,16,Softmax,1,0.001,512,0.0305
3,16,Softmax,1,0.0001,16,0.9695
3,16,Softmax,1,0.0001,32,0.9695
3,16,Softmax,1,0.0001,64,0.9695
3,16,Softmax,1,0.0001,128,0.9695
3,16,Softmax,1,0.0001,256,0.9695
3,16,Softmax,1,0.0001,512,0.0305
3,16,Softmax,10,10.0,16,0.9695
3,16,Softmax,10,10.0,32,0.9695
3,16,Softmax,10,10.0,64,0.9695
3,16,Softmax,10,10.0,128,0.9695
3,16,Softmax,10,10.0,256,0.9695
3,16,Softmax,10,10.0,512,0.9695
3,16,Softmax,10,1.0,16,0.9695
3,16,Softmax,10,1.0,32,0.9695
3,16,Softmax,10,1.0,64,0.9695
3,16,Softmax,10,1.0,128,0.9695
3,16,Softmax,10,1.0,256,0.9695
3,16,Softmax,10,1.0,512,0.9695
3,16,Softmax,10,0.1,16,0.9695
3,16,Softmax,10,0.1,32,0.9695
3,16,Softmax,10,0.1,64,0.9695
3,16,Softmax,10,0.1,128,0.9695
3,16,Softmax,10,0.1,256,0.9695
3,16,Softmax,10,0.1,512,0.9695
3,16,Softmax,10,0.01,16,0.9695
3,16,Softmax,10,0.01,32,0.9695
3,16,Softmax,10,0.01,64,0.9695
3,16,Softmax,10,0.01,128,0.9695
3,16,Softmax,10,0.01,256,0.9695
3,16,Softmax,10,0.01,512,0.9695
3,16,Softmax,10,0.001,16,0.9695
3,16,Softmax,10,0.001,32,0.9695
3,16,Softmax,10,0.001,64,0.9695
3,16,Softmax,10,0.001,128,0.9695
3,16,Softmax,10,0.001,256,0.9695
3,16,Softmax,10,0.001,512,0.0305
3,16,Softmax,10,0.0001,16,0.9695
3,16,Softmax,10,0.0001,32,0.9695
3,16,Softmax,10,0.0001,64,0.533
3,16,Softmax,10,0.0001,128,0.9695
3,16,Softmax,10,0.0001,256,0.0305
3,16,Softmax,10,0.0001,512,0.9695
3,16,Softmax,25,10.0,16,0.9695
3,16,Softmax,25,10.0,32,0.9695
3,16,Softmax,25,10.0,64,0.9695
3,16,Softmax,25,10.0,128,0.9695
3,16,Softmax,25,10.0,256,0.9695
3,16,Softmax,25,10.0,512,0.9695
3,16,Softmax,25,1.0,16,0.9695
3,16,Softmax,25,1.0,32,0.9695
3,16,Softmax,25,1.0,64,0.9695
3,16,Softmax,25,1.0,128,0.9695
3,16,Softmax,25,1.0,256,0.9695
3,16,Softmax,25,1.0,512,0.9695
3,16,Softmax,25,0.1,16,0.999
3,16,Softmax,25,0.1,32,0.999
3,16,Softmax,25,0.1,64,0.999
3,16,Softmax,25,0.1,128,0.999
3,16,Softmax,25,0.1,256,0.999
3,16,Softmax,25,0.1,512,0.999
3,16,Softmax,25,0.01,16,0.9695
3,16,Softmax,25,0.01,32,0.9695
3,16,Softmax,25,0.01,64,0.9695
3,16,Softmax,25,0.01,128,0.9695
3,16,Softmax,25,0.01,256,0.9695
3,16,Softmax,25,0.01,512,0.9695
3,16,Softmax,25,0.001,16,0.9695
3,16,Softmax,25,0.001,32,0.9695
3,16,Softmax,25,0.001,64,0.9695
3,16,Softmax,25,0.001,128,0.9695
3,16,Softmax,25,0.001,256,0.0305
3,16,Softmax,25,0.001,512,0.9695
3,16,Softmax,25,0.0001,16,0.0305
3,16,Softmax,25,0.0001,32,0.9695
3,16,Softmax,25,0.0001,64,0.0305
3,16,Softmax,25,0.0001,128,0.9695
3,16,Softmax,25,0.0001,256,0.0305
3,16,Softmax,25,0.0001,512,0.0305
3,16,Softmax,50,10.0,16,0.9695
3,16,Softmax,50,10.0,32,0.9835
3,16,Softmax,50,10.0,64,0.9695
3,16,Softmax,50,10.0,128,0.709
3,16,Softmax,50,10.0,256,0.9695
3,16,Softmax,50,10.0,512,0.976
3,16,Softmax,50,1.0,16,0.9965
3,16,Softmax,50,1.0,32,0.999
3,16,Softmax,50,1.0,64,0.9695
3,16,Softmax,50,1.0,128,0.9985
3,16,Softmax,50,1.0,256,0.999
3,16,Softmax,50,1.0,512,0.9695
3,16,Softmax,50,0.1,16,0.999
3,16,Softmax,50,0.1,32,0.999
3,16,Softmax,50,0.1,64,0.9985
3,16,Softmax,50,0.1,128,0.999
3,16,Softmax,50,0.1,256,0.999
3,16,Softmax,50,0.1,512,0.999
3,16,Softmax,50,0.01,16,0.9695
3,16,Softmax,50,0.01,32,0.9695
3,16,Softmax,50,0.01,64,0.9695
3,16,Softmax,50,0.01,128,0.9695
3,16,Softmax,50,0.01,256,0.9695
3,16,Softmax,50,0.01,512,0.9695
3,16,Softmax,50,0.001,16,0.9695
3,16,Softmax,50,0.001,32,0.9695
3,16,Softmax,50,0.001,64,0.9695
3,16,Softmax,50,0.001,128,0.9695
3,16,Softmax,50,0.001,256,0.9695
3,16,Softmax,50,0.001,512,0.9695
3,16,Softmax,50,0.0001,16,0.9695
3,16,Softmax,50,0.0001,32,0.0305
3,16,Softmax,50,0.0001,64,0.0305
3,16,Softmax,50,0.0001,128,0.9695
3,16,Softmax,50,0.0001,256,0.9695
3,16,Softmax,50,0.0001,512,0.9695
3,16,Softmax,100,10.0,16,0.9695
3,16,Softmax,100,10.0,32,0.9695
3,16,Softmax,100,10.0,64,0.9695
3,16,Softmax,100,10.0,128,0.9695
3,16,Softmax,100,10.0,256,0.9695
3,16,Softmax,100,10.0,512,0.9695
3,16,Softmax,100,1.0,16,0.999
3,16,Softmax,100,1.0,32,0.9695
3,16,Softmax,100,1.0,64,0.999
3,16,Softmax,100,1.0,128,0.999
3,16,Softmax,100,1.0,256,0.996
3,16,Softmax,100,1.0,512,0.999
3,16,Softmax,100,0.1,16,0.9985
3,16,Softmax,100,0.1,32,0.999
3,16,Softmax,100,0.1,64,0.9985
3,16,Softmax,100,0.1,128,0.9975
3,16,Softmax,100,0.1,256,0.9985
3,16,Softmax,100,0.1,512,0.998
3,16,Softmax,100,0.01,16,0.9695
3,16,Softmax,100,0.01,32,0.9695
3,16,Softmax,100,0.01,64,0.9695
3,16,Softmax,100,0.01,128,0.9695
3,16,Softmax,100,0.01,256,0.999
3,16,Softmax,100,0.01,512,0.9965
3,16,Softmax,100,0.001,16,0.9695
3,16,Softmax,100,0.001,32,0.9695
3,16,Softmax,100,0.001,64,0.9695
3,16,Softmax,100,0.001,128,0.9695
3,16,Softmax,100,0.001,256,0.9695
3,16,Softmax,100,0.001,512,0.9695
3,16,Softmax,100,0.0001,16,0.9695
3,16,Softmax,100,0.0001,32,0.9695
3,16,Softmax,100,0.0001,64,0.0305
3,16,Softmax,100,0.0001,128,0.0305
3,16,Softmax,100,0.0001,256,0.0305
3,16,Softmax,100,0.0001,512,0.9695
3,16,Softmax,250,10.0,16,0.9915
3,16,Softmax,250,10.0,32,0.9695
3,16,Softmax,250,10.0,64,0.9695
3,16,Softmax,250,10.0,128,0.9695
3,16,Softmax,250,10.0,256,0.996
3,16,Softmax,250,10.0,512,0.9695
3,16,Softmax,250,1.0,16,0.999
3,16,Softmax,250,1.0,32,0.999
3,16,Softmax,250,1.0,64,0.999
3,16,Softmax,250,1.0,128,0.999
3,16,Softmax,250,1.0,256,0.999
3,16,Softmax,250,1.0,512,0.996
3,16,Softmax,250,0.1,16,0.9985
3,16,Softmax,250,0.1,32,0.997
3,16,Softmax,250,0.1,64,0.9975
3,16,Softmax,250,0.1,128,0.9975
3,16,Softmax,250,0.1,256,0.9985
3,16,Softmax,250,0.1,512,0.9985
3,16,Softmax,250,0.01,16,0.9985
3,16,Softmax,250,0.01,32,0.9985
3,16,Softmax,250,0.01,64,0.9985
3,16,Softmax,250,0.01,128,0.999
3,16,Softmax,250,0.01,256,0.999
3,16,Softmax,250,0.01,512,0.999
3,16,Softmax,250,0.001,16,0.9695
3,16,Softmax,250,0.001,32,0.9695
3,16,Softmax,250,0.001,64,0.9695
3,16,Softmax,250,0.001,128,0.9695
3,16,Softmax,250,0.001,256,0.9695
3,16,Softmax,250,0.001,512,0.9695
3,16,Softmax,250,0.0001,16,0.9695
3,16,Softmax,250,0.0001,32,0.9695
3,16,Softmax,250,0.0001,64,0.9695
3,16,Softmax,250,0.0001,128,0.9695
3,16,Softmax,250,0.0001,256,0.9695
3,16,Softmax,250,0.0001,512,0.9695
3,16,ReLU,1,10.0,16,0.9695
3,16,ReLU,1,10.0,32,0.0305
3,16,ReLU,1,10.0,64,0.9695
3,16,ReLU,1,10.0,128,0.9695
3,16,ReLU,1,10.0,256,0.9695
3,16,ReLU,1,10.0,512,0.9695
3,16,ReLU,1,1.0,16,0.0305
3,16,ReLU,1,1.0,32,0.9695
3,16,ReLU,1,1.0,64,0.9725
3,16,ReLU,1,1.0,128,0.0305
3,16,ReLU,1,1.0,256,0.9695
3,16,ReLU,1,1.0,512,0.0305
3,16,ReLU,1,0.1,16,0.9695
3,16,ReLU,1,0.1,32,0.9695
3,16,ReLU,1,0.1,64,0.9815
3,16,ReLU,1,0.1,128,0.9695
3,16,ReLU,1,0.1,256,0.9695
3,16,ReLU,1,0.1,512,0.9695
3,16,ReLU,1,0.01,16,0.982
3,16,ReLU,1,0.01,32,0.9695
3,16,ReLU,1,0.01,64,0.1575
3,16,ReLU,1,0.01,128,0.9695
3,16,ReLU,1,0.01,256,0.9695
3,16,ReLU,1,0.01,512,0.9695
3,16,ReLU,1,0.001,16,0.9695
3,16,ReLU,1,0.001,32,0.6105
3,16,ReLU,1,0.001,64,0.97
3,16,ReLU,1,0.001,128,0.0305
3,16,ReLU,1,0.001,256,0.981
3,16,ReLU,1,0.001,512,0.0195
3,16,ReLU,1,0.0001,16,0.0275
3,16,ReLU,1,0.0001,32,0.976
3,16,ReLU,1,0.0001,64,0.968
3,16,ReLU,1,0.0001,128,0.025
3,16,ReLU,1,0.0001,256,0.0335
3,16,ReLU,1,0.0001,512,0.978
3,16,ReLU,10,10.0,16,0.9205
3,16,ReLU,10,10.0,32,0.9695
3,16,ReLU,10,10.0,64,0.9695
3,16,ReLU,10,10.0,128,0.9605
3,16,ReLU,10,10.0,256,0.9695
3,16,ReLU,10,10.0,512,0.9695
3,16,ReLU,10,1.0,16,0.9695
3,16,ReLU,10,1.0,32,0.9975
3,16,ReLU,10,1.0,64,0.903
3,16,ReLU,10,1.0,128,0.9695
3,16,ReLU,10,1.0,256,0.9695
3,16,ReLU,10,1.0,512,0.9695
3,16,ReLU,10,0.1,16,0.983
3,16,ReLU,10,0.1,32,0.999
3,16,ReLU,10,0.1,64,0.9695
3,16,ReLU,10,0.1,128,0.999
3,16,ReLU,10,0.1,256,0.999
3,16,ReLU,10,0.1,512,0.999
3,16,ReLU,10,0.01,16,0.9695
3,16,ReLU,10,0.01,32,0.9695
3,16,ReLU,10,0.01,64,0.9695
3,16,ReLU,10,0.01,128,0.9695
3,16,ReLU,10,0.01,256,0.9695
3,16,ReLU,10,0.01,512,0.9695
3,16,ReLU,10,0.001,16,0.9695
3,16,ReLU,10,0.001,32,0.9695
3,16,ReLU,10,0.001,64,0.9695
3,16,ReLU,10,0.001,128,0.012
3,16,ReLU,10,0.001,256,0.9695
3,16,ReLU,10,0.001,512,0.967
3,16,ReLU,10,0.0001,16,0.973
3,16,ReLU,10,0.0001,32,0.021
3,16,ReLU,10,0.0001,64,0.9695
3,16,ReLU,10,0.0001,128,0.9695
3,16,ReLU,10,0.0001,256,0.627
3,16,ReLU,10,0.0001,512,0.027
3,16,ReLU,25,10.0,16,0.9695
3,16,ReLU,25,10.0,32,0.9695
3,16,ReLU,25,10.0,64,0.9695
3,16,ReLU,25,10.0,128,0.9695
3,16,ReLU,25,10.0,256,0.9695
3,16,ReLU,25,10.0,512,0.9695
3,16,ReLU,25,1.0,16,0.972
3,16,ReLU,25,1.0,32,0.9695
3,16,ReLU,25,1.0,64,0.9695
3,16,ReLU,25,1.0,128,0.999
3,16,ReLU,25,1.0,256,0.9695
3,16,ReLU,25,1.0,512,0.9695
3,16,ReLU,25,0.1,16,0.999
3,16,ReLU,25,0.1,32,0.999
3,16,ReLU,25,0.1,64,0.999
3,16,ReLU,25,0.1,128,0.999
3,16,ReLU,25,0.1,256,0.999
3,16,ReLU,25,0.1,512,0.999
3,16,ReLU,25,0.01,16,0.9965
3,16,ReLU,25,0.01,32,0.9695
3,16,ReLU,25,0.01,64,0.978
3,16,ReLU,25,0.01,128,0.9965
3,16,ReLU,25,0.01,256,0.999
3,16,ReLU,25,0.01,512,0.996
3,16,ReLU,25,0.001,16,0.9695
3,16,ReLU,25,0.001,32,0.9695
3,16,ReLU,25,0.001,64,0.9695
3,16,ReLU,25,0.001,128,0.9695
3,16,ReLU,25,0.001,256,0.9695
3,16,ReLU,25,0.001,512,0.9695
3,16,ReLU,25,0.0001,16,0.9695
3,16,ReLU,25,0.0001,32,0.6245
3,16,ReLU,25,0.0001,64,0.9745
3,16,ReLU,25,0.0001,128,0.2575
3,16,ReLU,25,0.0001,256,0.5465
3,16,ReLU,25,0.0001,512,0.974
3,16,ReLU,50,10.0,16,0.0305
3,16,ReLU,50,10.0,32,0.9695
3,16,ReLU,50,10.0,64,0.97
3,16,ReLU,50,10.0,128,0.9695
3,16,ReLU,50,10.0,256,0.9695
3,16,ReLU,50,10.0,512,0.9695
3,16,ReLU,50,1.0,16,0.9695
3,16,ReLU,50,1.0,32,0.9695
3,16,ReLU,50,1.0,64,0.9695
3,16,ReLU,50,1.0,128,0.9695
3,16,ReLU,50,1.0,256,0.9695
3,16,ReLU,50,1.0,512,0.9695
3,16,ReLU,50,0.1,16,0.9985
3,16,ReLU,50,0.1,32,0.999
3,16,ReLU,50,0.1,64,0.999
3,16,ReLU,50,0.1,128,0.999
3,16,ReLU,50,0.1,256,0.999
3,16,ReLU,50,0.1,512,0.999
3,16,ReLU,50,0.01,16,0.999
3,16,ReLU,50,0.01,32,0.999
3,16,ReLU,50,0.01,64,0.999
3,16,ReLU,50,0.01,128,0.999
3,16,ReLU,50,0.01,256,0.999
3,16,ReLU,50,0.01,512,0.999
3,16,ReLU,50,0.001,16,0.9695
3,16,ReLU,50,0.001,32,0.9695
3,16,ReLU,50,0.001,64,0.9695
3,16,ReLU,50,0.001,128,0.9695
3,16,ReLU,50,0.001,256,0.9695
3,16,ReLU,50,0.001,512,0.9695
3,16,ReLU,50,0.0001,16,0.972
3,16,ReLU,50,0.0001,32,0.967
3,16,ReLU,50,0.0001,64,0.0305
3,16,ReLU,50,0.0001,128,0.973
3,16,ReLU,50,0.0001,256,0.0305
3,16,ReLU,50,0.0001,512,0.0225
3,16,ReLU,100,10.0,16,0.9695
3,16,ReLU,100,10.0,32,0.9695
3,16,ReLU,100,10.0,64,0.9695
3,16,ReLU,100,10.0,128,0.9695
3,16,ReLU,100,10.0,256,0.9695
3,16,ReLU,100,10.0,512,0.969
3,16,ReLU,100,1.0,16,0.9695
3,16,ReLU,100,1.0,32,0.9695
3,16,ReLU,100,1.0,64,0.998
3,16,ReLU,100,1.0,128,0.835
3,16,ReLU,100,1.0,256,0.999
3,16,ReLU,100,1.0,512,0.999
3,16,ReLU,100,0.1,16,0.999
3,16,ReLU,100,0.1,32,0.999
3,16,ReLU,100,0.1,64,0.999
3,16,ReLU,100,0.1,128,0.999
3,16,ReLU,100,0.1,256,0.999
3,16,ReLU,100,0.1,512,0.999
3,16,ReLU,100,0.01,16,0.999
3,16,ReLU,100,0.01,32,0.999
3,16,ReLU,100,0.01,64,0.999
3,16,ReLU,100,0.01,128,0.999
3,16,ReLU,100,0.01,256,0.999
3,16,ReLU,100,0.01,512,0.999
3,16,ReLU,100,0.001,16,0.9795
3,16,ReLU,100,0.001,32,0.985
3,16,ReLU,100,0.001,64,0.9955
3,16,ReLU,100,0.001,128,0.975
3,16,ReLU,100,0.001,256,0.974
3,16,ReLU,100,0.001,512,0.999
3,16,ReLU,100,0.0001,16,0.974
3,16,ReLU,100,0.0001,32,0.9695
3,16,ReLU,100,0.0001,64,0.9695
3,16,ReLU,100,0.0001,128,0.052
3,16,ReLU,100,0.0001,256,0.976
3,16,ReLU,100,0.0001,512,0.9695
3,16,ReLU,250,10.0,16,0.9695
3,16,ReLU,250,10.0,32,0.9695
3,16,ReLU,250,10.0,64,0.0305
3,16,ReLU,250,10.0,128,0.999
3,16,ReLU,250,10.0,256,0.9695
3,16,ReLU,250,10.0,512,0.9695
3,16,ReLU,250,1.0,16,0.9695
3,16,ReLU,250,1.0,32,0.9695
3,16,ReLU,250,1.0,64,0.9695
3,16,ReLU,250,1.0,128,0.9695
3,16,ReLU,250,1.0,256,0.9695
3,16,ReLU,250,1.0,512,0.9695
3,16,ReLU,250,0.1,16,0.9985
3,16,ReLU,250,0.1,32,0.9985
3,16,ReLU,250,0.1,64,0.999
3,16,ReLU,250,0.1,128,0.999
3,16,ReLU,250,0.1,256,0.999
3,16,ReLU,250,0.1,512,0.999
3,16,ReLU,250,0.01,16,0.999
3,16,ReLU,250,0.01,32,0.999
3,16,ReLU,250,0.01,64,0.999
3,16,ReLU,250,0.01,128,0.999
3,16,ReLU,250,0.01,256,0.999
3,16,ReLU,250,0.01,512,0.999
3,16,ReLU,250,0.001,16,0.999
